cnt,count_season,dayofweek,dteday,holiday,hour,hr,hum,mnth,season,temp_PCA,weathersit,weekday,windspeed,workingday,year,year_season
3.1780538303479458,130.0,6,2011-05-08,0,0,-0.6575956400560602,0.9992063066168493,5,2,-0.16233326141130494,2,0,-0.24008619666704767,0,2011,2011.2
4.465908118654584,130.0,6,2011-05-08,0,0,-0.5129658768561024,0.014363980253738333,5,2,0.12941421010607404,1,0,-0.8018767102098295,0,2011,2011.2
5.081404364984463,130.0,6,2011-05-08,0,0,-0.3683361136561445,-0.5558078929038524,5,2,0.323826329304043,1,0,0.10024854829974054,0,2011,2011.2
5.501258210544727,130.0,6,2011-05-08,0,0,-0.22370635045618667,-0.7113093128559226,5,2,0.42116168162345297,1,0,-0.8018767102098295,0,2011,2011.2
5.831882477283517,130.0,6,2011-05-08,0,0,-0.07907658725622882,-0.7113093128559226,5,2,0.42116168162345297,1,0,-1.2519325032385995,0,2011,2011.2
5.948034989180646,130.0,6,2011-05-08,0,0,0.06555317594372903,-0.8668107328079927,5,2,0.6749412256580685,1,0,-1.2519325032385995,0,2011,2011.2
5.968707559985366,130.0,6,2011-05-08,0,0,0.21018293914368688,-0.7113093128559226,5,2,0.6749412256580685,1,0,-0.8018767102098295,0,2011,2011.2
5.905361848054571,130.0,6,2011-05-08,0,0,0.3548127023436447,-0.7113093128559226,5,2,0.6749412256580685,1,0,-0.24008619666704767,0,2011,2011.2
5.883322388488279,130.0,6,2011-05-08,0,0,0.49944246554360255,-0.7113093128559226,5,2,0.6749412256580685,1,0,-0.24008619666704767,0,2011,2011.2
5.955837369464831,130.0,6,2011-05-08,0,0,0.6440722287435604,-0.8668107328079927,5,2,0.6749412256580685,1,0,-1.1019139055623428,0,2011,2011.2
5.863631175598097,130.0,6,2011-05-08,0,0,0.7887019919435182,-0.7113093128559226,5,2,0.42116168162345297,3,0,0.7013297752307827,0,2011,2011.2
5.594711379601839,130.0,6,2011-05-08,0,0,0.9333317551434761,-0.7113093128559226,5,2,0.42116168162345297,1,0,-0.24008619666704767,0,2011,2011.2
5.480638923341991,130.0,6,2011-05-08,0,0,1.077961518343434,0.06619778690442844,5,2,0.323826329304043,1,0,-0.24008619666704767,0,2011,2011.2
5.1647859739235145,130.0,6,2011-05-08,0,0,1.2225912815433917,0.7400372733633993,5,2,0.12941421010607404,1,0,-0.8018767102098295,0,2011,2011.2
4.852030263919617,130.0,6,2011-05-08,0,0,1.3672210447433497,0.7400372733633993,5,2,0.12941421010607404,1,0,-1.2519325032385995,0,2011,2011.2
4.7535901911063645,130.0,6,2011-05-08,0,0,1.5118508079433075,1.31020914652099,5,2,0.03207885778666384,1,0,-1.2519325032385995,0,2011,2011.2
3.9318256327243257,130.0,6,2011-05-08,0,0,1.6564805711432653,1.31020914652099,5,2,-0.16233326141130494,1,0,-1.2519325032385995,0,2011,2011.2
3.9889840465642745,130.0,0,2011-05-09,0,0,-1.670003982455765,0.9992063066168493,5,2,-0.16233326141130494,1,1,-1.2519325032385995,1,2011,2011.2
3.5263605246161616,130.0,0,2011-05-09,0,0,-1.5253742192558073,1.31020914652099,5,2,-0.2594100282898636,1,1,-0.24008619666704767,1,2011,2011.2
2.1972245773362196,130.0,0,2011-05-09,0,0,-1.3807444560558495,1.62121198642513,5,2,-0.2594100282898636,1,1,-0.24008619666704767,1,2011,2011.2
2.0794415416798357,130.0,0,2011-05-09,0,0,-1.2361146928558915,0.9992063066168493,5,2,-0.16233326141130494,1,1,-1.2519325032385995,1,2011,2011.2
1.6094379124341003,130.0,0,2011-05-09,0,0,-1.0914849296559337,0.9992063066168493,5,2,-0.35674538060927374,1,1,-0.500832678631301,1,2011,2011.2
3.1780538303479458,130.0,0,2011-05-09,0,0,-0.9468551664559759,0.7400372733633993,5,2,-0.35674538060927374,1,1,-0.500832678631301,1,2011,2011.2
4.499809670330265,130.0,0,2011-05-09,0,0,-0.8022254032560181,0.4808682401099487,5,2,-0.2594100282898636,1,1,0.4002857436522538,1,2011,2011.2
5.472270673671475,130.0,0,2011-05-09,0,0,-0.6575956400560602,0.014363980253738333,5,2,-0.06499790909189485,1,1,0.4002857436522538,1,2011,2011.2
5.926926025970411,130.0,0,2011-05-09,0,0,-0.5129658768561024,-0.40030647295178196,5,2,0.12941421010607404,1,1,0.10024854829974054,1,2011,2011.2
5.187385805840755,130.0,0,2011-05-09,0,0,-0.3683361136561445,-0.34847266630109186,5,2,0.22674956242548433,1,1,-0.500832678631301,1,2011,2011.2
4.787491742782046,130.0,0,2011-05-09,0,0,-0.22370635045618667,-0.5558078929038524,5,2,0.323826329304043,1,1,-0.200795483278788,1,2011,2011.2
4.836281906951478,130.0,0,2011-05-09,0,0,-0.07907658725622882,-0.8668107328079927,5,2,0.6749412256580685,1,1,0.10024854829974054,1,2011,2011.2
5.278114659230517,130.0,0,2011-05-09,0,0,0.06555317594372903,-1.022312152760063,5,2,0.6749412256580685,1,1,-0.200795483278788,1,2011,2011.2
5.1647859739235145,130.0,0,2011-05-09,0,0,0.21018293914368688,-1.2814811860135134,5,2,0.7329715909680385,1,1,0.7013297752307827,1,2011,2011.2
5.093750200806762,130.0,0,2011-05-09,0,0,0.3548127023436447,-1.1259797660614432,5,2,0.7329715909680385,1,1,0.10024854829974054,1,2011,2011.2
5.298317366548036,130.0,0,2011-05-09,0,0,0.49944246554360255,-1.1259797660614432,5,2,0.7329715909680385,1,1,0.10024854829974054,1,2011,2011.2
5.720311776607412,130.0,0,2011-05-09,0,0,0.6440722287435604,-1.2814811860135134,5,2,0.7910019562780091,1,1,0.10024854829974054,1,2011,2011.2
6.395261598115449,130.0,0,2011-05-09,0,0,0.7887019919435182,-1.2814811860135134,5,2,0.7329715909680385,1,1,0.4002857436522538,1,2011,2011.2
6.263398262591624,130.0,0,2011-05-09,0,0,0.9333317551434761,-1.2814811860135134,5,2,0.7329715909680385,1,1,0.8513483729070389,1,2011,2011.2
5.953243334287785,130.0,0,2011-05-09,0,0,1.077961518343434,-1.022312152760063,5,2,0.42116168162345297,1,1,-0.200795483278788,1,2011,2011.2
5.480638923341991,130.0,0,2011-05-09,0,0,1.2225912815433917,-0.7113093128559226,5,2,0.22674956242548433,1,1,-0.200795483278788,1,2011,2011.2
5.056245805348308,130.0,0,2011-05-09,0,0,1.3672210447433497,-0.1929712463490221,5,2,0.12941421010607404,1,1,-0.8018767102098295,1,2011,2011.2
4.762173934797756,130.0,0,2011-05-09,0,0,1.5118508079433075,0.2735330135071889,5,2,0.12941421010607404,1,1,-1.2519325032385995,1,2011,2011.2
4.127134385045092,130.0,0,2011-05-09,0,0,1.6564805711432653,0.2735330135071889,5,2,0.03207885778666384,1,1,-1.2519325032385995,1,2011,2011.2
2.9444389791664403,130.0,1,2011-05-10,0,0,-1.670003982455765,0.014363980253738333,5,2,-0.06499790909189485,1,2,-0.24008619666704767,1,2011,2011.2
2.772588722239781,130.0,1,2011-05-10,0,0,-1.5253742192558073,-0.1929712463490221,5,2,-0.16233326141130494,1,2,-1.2519325032385995,1,2011,2011.2
1.791759469228055,130.0,1,2011-05-10,0,0,-1.3807444560558495,-0.24480505299971222,5,2,-0.2594100282898636,1,2,-0.8018767102098295,1,2011,2011.2
1.6094379124341003,130.0,1,2011-05-10,0,0,-1.2361146928558915,-0.4521402796024721,5,2,-0.2594100282898636,1,2,-0.200795483278788,1,2011,2011.2
1.0986122886681098,130.0,1,2011-05-10,0,0,-1.0914849296559337,-0.037469826396951775,5,2,-0.35674538060927374,1,2,0.4002857436522538,1,2011,2011.2
3.4011973816621555,130.0,1,2011-05-10,0,0,-0.9468551664559759,0.16986540020580868,5,2,-0.45382214748783245,1,2,0.10024854829974054,1,2011,2011.2
4.727387818712341,130.0,1,2011-05-10,0,0,-0.8022254032560181,0.22169920685649877,5,2,-0.35674538060927374,1,2,-0.8018767102098295,1,2011,2011.2
5.752572638825633,130.0,1,2011-05-10,0,0,-0.6575956400560602,-0.037469826396951775,5,2,-0.2594100282898636,2,2,-0.8018767102098295,1,2011,2011.2
6.054439346269371,130.0,1,2011-05-10,0,0,-0.5129658768561024,-0.6076416995545424,5,2,0.03207885778666384,2,2,-1.1019139055623428,1,2011,2011.2
5.327876168789581,130.0,1,2011-05-10,0,0,-0.3683361136561445,-0.7631431195066127,5,2,0.12941421010607404,2,2,-1.1019139055623428,1,2011,2011.2
4.852030263919617,130.0,1,2011-05-10,0,0,-0.22370635045618667,-1.3333149926642034,5,2,0.323826329304043,2,2,-1.2519325032385995,1,2011,2011.2
4.836281906951478,130.0,1,2011-05-10,0,0,-0.07907658725622882,-1.022312152760063,5,2,0.323826329304043,2,2,-0.8018767102098295,1,2011,2011.2
5.384495062789089,130.0,1,2011-05-10,0,0,0.06555317594372903,-1.2814811860135134,5,2,0.6749412256580685,2,2,-0.24008619666704767,1,2011,2011.2
5.313205979041787,130.0,1,2011-05-10,0,0,0.21018293914368688,-1.2814811860135134,5,2,0.7329715909680385,2,2,0.4002857436522538,1,2011,2011.2
5.176149732573829,130.0,1,2011-05-10,0,0,0.3548127023436447,-1.5406502192669635,5,2,0.7329715909680385,2,2,-0.24008619666704767,1,2011,2011.2
5.198497031265826,130.0,1,2011-05-10,0,0,0.49944246554360255,-1.5406502192669635,5,2,0.7910019562780091,2,2,-1.2519325032385995,1,2011,2011.2
5.793013608384144,130.0,1,2011-05-10,0,0,0.6440722287435604,-1.6443178325683436,5,2,0.8490323215879791,1,2,-1.1019139055623428,1,2011,2011.2
6.416732282512326,130.0,1,2011-05-10,0,0,0.7887019919435182,-1.5406502192669635,5,2,0.7910019562780091,1,2,-0.24008619666704767,1,2011,2011.2
6.311734809152915,130.0,1,2011-05-10,0,0,0.9333317551434761,-1.747985445869724,5,2,0.7910019562780091,1,2,-0.8018767102098295,1,2011,2011.2
6.075346031088684,130.0,1,2011-05-10,0,0,1.077961518343434,-1.022312152760063,5,2,0.6749412256580685,1,2,0.10024854829974054,1,2011,2011.2
5.676753802268282,130.0,1,2011-05-10,0,0,1.2225912815433917,-0.141137439698332,5,2,0.22674956242548433,1,2,-0.8018767102098295,1,2011,2011.2
5.318119993844216,130.0,1,2011-05-10,0,0,1.3672210447433497,-0.5558078929038524,5,2,0.22674956242548433,1,2,-0.24008619666704767,1,2011,2011.2
5.017279836814924,130.0,1,2011-05-10,0,0,1.5118508079433075,-0.40030647295178196,5,2,0.12941421010607404,1,2,-1.1019139055623428,1,2011,2011.2
4.406719247264253,130.0,1,2011-05-10,0,0,1.6564805711432653,-0.1929712463490221,5,2,0.12941421010607404,2,2,-0.8018767102098295,1,2011,2011.2
3.6635616461296463,130.0,2,2011-05-11,0,0,-1.670003982455765,-0.40030647295178196,5,2,0.12941421010607404,2,3,-0.8018767102098295,1,2011,2011.2
3.044522437723423,130.0,2,2011-05-11,0,0,-1.5253742192558073,-0.1929712463490221,5,2,0.03207885778666384,2,3,-1.1019139055623428,1,2011,2011.2
2.3978952727983707,130.0,2,2011-05-11,0,0,-1.3807444560558495,-0.1929712463490221,5,2,0.12941421010607404,1,3,-0.24008619666704767,1,2011,2011.2
1.3862943611198906,130.0,2,2011-05-11,0,0,-1.2361146928558915,0.014363980253738333,5,2,0.03207885778666384,1,3,0.10024854829974054,1,2011,2011.2
1.0986122886681098,130.0,2,2011-05-11,0,0,-1.0914849296559337,1.31020914652099,5,2,-0.06499790909189485,2,3,-0.8018767102098295,1,2011,2011.2
3.044522437723423,130.0,2,2011-05-11,0,0,-0.9468551664559759,1.31020914652099,5,2,-0.16233326141130494,1,3,-0.8018767102098295,1,2011,2011.2
4.605170185988092,130.0,2,2011-05-11,0,0,-0.8022254032560181,0.9992063066168493,5,2,-0.16233326141130494,1,3,-0.8018767102098295,1,2011,2011.2
5.765191102784844,130.0,2,2011-05-11,0,0,-0.6575956400560602,0.4808682401099487,5,2,-0.06499790909189485,1,3,-0.200795483278788,1,2011,2011.2
6.093569770045136,130.0,2,2011-05-11,0,0,-0.5129658768561024,0.7400372733633993,5,2,-0.06499790909189485,1,3,0.4002857436522538,1,2011,2011.2
5.318119993844216,130.0,2,2011-05-11,0,0,-0.3683361136561445,0.4808682401099487,5,2,0.12941421010607404,1,3,-0.8018767102098295,1,2011,2011.2
5.043425116919247,130.0,2,2011-05-11,0,0,-0.22370635045618667,0.2735330135071889,5,2,0.22674956242548433,1,3,-1.2519325032385995,1,2011,2011.2
4.955827057601261,130.0,2,2011-05-11,0,0,-0.07907658725622882,0.06619778690442844,5,2,0.323826329304043,1,3,-1.2519325032385995,1,2011,2011.2
5.424950017481403,130.0,2,2011-05-11,0,0,0.06555317594372903,-0.34847266630109186,5,2,0.6749412256580685,1,3,-0.24008619666704767,1,2011,2011.2
5.267858159063328,130.0,2,2011-05-11,0,0,0.21018293914368688,-0.6594755062052325,5,2,0.7329715909680385,1,3,-0.24008619666704767,1,2011,2011.2
5.181783550292085,130.0,2,2011-05-11,0,0,0.3548127023436447,-0.5039740862531622,5,2,0.7329715909680385,1,3,-1.2519325032385995,1,2011,2011.2
5.19295685089021,130.0,2,2011-05-11,0,0,0.49944246554360255,-1.1259797660614432,5,2,0.7910019562780091,1,3,-0.24008619666704767,1,2011,2011.2
5.66988092298052,130.0,2,2011-05-11,0,0,0.6440722287435604,-1.229647379362823,5,2,0.8490323215879791,1,3,-0.24008619666704767,1,2011,2011.2
5.560681631015528,130.0,2,2011-05-11,0,0,0.7887019919435182,-0.8149769261573029,5,2,0.7910019562780091,1,3,-1.1019139055623428,1,2011,2011.2
5.616771097666572,130.0,2,2011-05-11,0,0,0.9333317551434761,-0.6594755062052325,5,2,0.7329715909680385,1,3,0.8513483729070389,1,2011,2011.2
5.996452088619021,130.0,2,2011-05-11,0,0,1.077961518343434,-0.5558078929038524,5,2,0.323826329304043,1,3,-0.8018767102098295,1,2011,2011.2
5.6131281063880705,130.0,2,2011-05-11,0,0,1.2225912815433917,0.06619778690442844,5,2,0.22674956242548433,1,3,-0.8018767102098295,1,2011,2011.2
5.459585514144159,130.0,2,2011-05-11,0,0,1.3672210447433497,-0.141137439698332,5,2,0.22674956242548433,1,3,-0.24008619666704767,1,2011,2011.2
4.990432586778736,130.0,2,2011-05-11,0,0,1.5118508079433075,0.4808682401099487,5,2,0.03207885778666384,1,3,0.4002857436522538,1,2011,2011.2
4.406719247264253,130.0,2,2011-05-11,0,0,1.6564805711432653,1.31020914652099,5,2,-0.16233326141130494,1,3,0.4002857436522538,1,2011,2011.2
3.8066624897703196,130.0,3,2011-05-12,0,0,-1.670003982455765,1.31020914652099,5,2,-0.16233326141130494,2,4,0.10024854829974054,1,2011,2011.2
2.8903717578961645,130.0,3,2011-05-12,0,0,-1.5253742192558073,1.31020914652099,5,2,-0.16233326141130494,1,4,0.10024854829974054,1,2011,2011.2
2.772588722239781,130.0,3,2011-05-12,0,0,-1.3807444560558495,1.62121198642513,5,2,-0.2594100282898636,1,4,-0.200795483278788,1,2011,2011.2
1.791759469228055,130.0,3,2011-05-12,0,0,-1.2361146928558915,1.31020914652099,5,2,-0.2594100282898636,1,4,-0.8018767102098295,1,2011,2011.2
1.9459101490553132,130.0,3,2011-05-12,0,0,-1.0914849296559337,1.62121198642513,5,2,-0.35674538060927374,1,4,-0.24008619666704767,1,2011,2011.2
3.4011973816621555,130.0,3,2011-05-12,0,0,-0.9468551664559759,1.62121198642513,5,2,-0.35674538060927374,1,4,-0.8018767102098295,1,2011,2011.2
4.727387818712341,130.0,3,2011-05-12,0,0,-0.8022254032560181,1.31020914652099,5,2,-0.2594100282898636,1,4,-0.24008619666704767,1,2011,2011.2
5.697093486505405,130.0,3,2011-05-12,0,0,-0.6575956400560602,1.31020914652099,5,2,-0.16233326141130494,1,4,-0.8018767102098295,1,2011,2011.2
6.045005314036012,130.0,3,2011-05-12,0,0,-0.5129658768561024,0.9992063066168493,5,2,-0.06499790909189485,1,4,-0.200795483278788,1,2011,2011.2
5.3612921657094255,130.0,3,2011-05-12,0,0,-0.3683361136561445,0.7400372733633993,5,2,0.03207885778666384,2,4,0.7013297752307827,1,2011,2011.2
4.997212273764115,130.0,3,2011-05-12,0,0,-0.22370635045618667,0.2735330135071889,5,2,0.22674956242548433,2,4,0.10024854829974054,1,2011,2011.2
5.19295685089021,130.0,3,2011-05-12,0,0,-0.07907658725622882,-0.141137439698332,5,2,0.42116168162345297,1,4,0.10024854829974054,1,2011,2011.2
5.337538079701318,130.0,3,2011-05-12,0,0,0.06555317594372903,-0.141137439698332,5,2,0.42116168162345297,1,4,0.10024854829974054,1,2011,2011.2
5.389071729816501,130.0,3,2011-05-12,0,0,0.21018293914368688,-0.2966388596504023,5,2,0.7329715909680385,2,4,0.8513483729070389,1,2011,2011.2
5.2574953720277815,130.0,3,2011-05-12,0,0,0.3548127023436447,-0.08930363304764188,5,2,0.6939251893994504,2,4,0.10024854829974054,1,2011,2011.2
5.384495062789089,130.0,3,2011-05-12,0,0,0.49944246554360255,-0.5039740862531622,5,2,0.7910019562780091,2,4,0.4002857436522538,1,2011,2011.2
5.666426688112432,130.0,3,2011-05-12,0,0,0.6440722287435604,-0.2966388596504023,5,2,0.7910019562780091,2,4,0.4002857436522538,1,2011,2011.2
6.38856140554563,130.0,3,2011-05-12,0,0,0.7887019919435182,-0.2966388596504023,5,2,0.7910019562780091,2,4,-0.200795483278788,1,2011,2011.2
6.269096283706261,130.0,3,2011-05-12,0,0,0.9333317551434761,0.32536682015787843,5,2,0.6939251893994504,1,4,0.10024854829974054,1,2011,2011.2
5.8998973535824915,130.0,3,2011-05-12,0,0,1.077961518343434,0.06619778690442844,5,2,0.6358948240894798,2,4,-0.200795483278788,1,2011,2011.2
5.6240175061873385,130.0,3,2011-05-12,0,0,1.2225912815433917,0.06619778690442844,5,2,0.6358948240894798,1,4,-0.200795483278788,1,2011,2011.2
5.4116460518550396,130.0,3,2011-05-12,0,0,1.3672210447433497,1.0510401132675393,5,2,0.323826329304043,1,4,-0.8018767102098295,1,2011,2011.2
5.153291594497779,130.0,3,2011-05-12,0,0,1.5118508079433075,1.0510401132675393,5,2,0.22674956242548433,1,4,-0.200795483278788,1,2011,2011.2
4.6443908991413725,130.0,3,2011-05-12,0,0,1.6564805711432653,0.7400372733633993,5,2,0.22674956242548433,2,4,-0.200795483278788,1,2011,2011.2
3.970291913552122,130.0,4,2011-05-13,0,0,-1.670003982455765,1.0510401132675393,5,2,0.12941421010607404,2,5,-0.500832678631301,1,2011,2011.2
3.044522437723423,130.0,4,2011-05-13,0,0,-1.5253742192558073,1.0510401132675393,5,2,0.12941421010607404,1,5,-0.500832678631301,1,2011,2011.2
2.4849066497880004,130.0,4,2011-05-13,0,0,-1.3807444560558495,1.31020914652099,5,2,0.03207885778666384,2,5,-0.8018767102098295,1,2011,2011.2
1.6094379124341003,130.0,4,2011-05-13,0,0,-1.2361146928558915,1.31020914652099,5,2,0.03207885778666384,2,5,-0.8018767102098295,1,2011,2011.2
1.791759469228055,130.0,4,2011-05-13,0,0,-1.0914849296559337,1.31020914652099,5,2,0.03207885778666384,3,5,-0.500832678631301,1,2011,2011.2
3.258096538021482,130.0,4,2011-05-13,0,0,-0.9468551664559759,1.31020914652099,5,2,0.03207885778666384,2,5,-0.200795483278788,1,2011,2011.2
4.418840607796598,130.0,4,2011-05-13,0,0,-0.8022254032560181,1.31020914652099,5,2,0.03207885778666384,3,5,-0.8018767102098295,1,2011,2011.2
5.062595033026967,130.0,4,2011-05-13,0,0,-0.6575956400560602,1.31020914652099,5,2,0.03207885778666384,3,5,-0.500832678631301,1,2011,2011.2
5.961005339623274,130.0,4,2011-05-13,0,0,-0.5129658768561024,1.31020914652099,5,2,0.03207885778666384,2,5,-0.200795483278788,1,2011,2011.2
5.455321115357702,130.0,4,2011-05-13,0,0,-0.3683361136561445,1.31020914652099,5,2,0.03207885778666384,2,5,-0.200795483278788,1,2011,2011.2
4.875197323201151,130.0,4,2011-05-13,0,0,-0.22370635045618667,1.0510401132675393,5,2,0.12941421010607404,2,5,-0.8018767102098295,1,2011,2011.2
4.990432586778736,130.0,4,2011-05-13,0,0,-0.07907658725622882,1.0510401132675393,5,2,0.12941421010607404,2,5,-0.500832678631301,1,2011,2011.2
5.4116460518550396,130.0,4,2011-05-13,0,0,0.06555317594372903,1.31020914652099,5,2,0.12941421010607404,2,5,-0.200795483278788,1,2011,2011.2
5.424950017481403,130.0,4,2011-05-13,0,0,0.21018293914368688,1.31020914652099,5,2,0.12941421010607404,2,5,1.7534736314166093,1,2011,2011.2
5.25227342804663,130.0,4,2011-05-13,0,0,0.3548127023436447,1.2583753398703,5,2,0.12941421010607404,2,5,0.7013297752307827,1,2011,2011.2
5.293304824724492,130.0,4,2011-05-13,0,0,0.49944246554360255,1.31020914652099,5,2,0.12941421010607404,2,5,-0.500832678631301,1,2011,2011.2
5.707110264748875,130.0,4,2011-05-13,0,0,0.6440722287435604,1.31020914652099,5,2,0.12941421010607404,2,5,-0.8018767102098295,1,2011,2011.2
6.198478716492308,130.0,4,2011-05-13,0,0,0.7887019919435182,1.31020914652099,5,2,0.12941421010607404,3,5,-0.500832678631301,1,2011,2011.2
5.988961416889864,130.0,4,2011-05-13,0,0,0.9333317551434761,1.31020914652099,5,2,0.12941421010607404,3,5,-0.500832678631301,1,2011,2011.2
5.602118820879701,130.0,4,2011-05-13,0,0,1.077961518343434,1.0510401132675393,5,2,0.12941421010607404,2,5,-0.200795483278788,1,2011,2011.2
5.030437921392435,130.0,4,2011-05-13,0,0,1.2225912815433917,1.0510401132675393,5,2,0.12941421010607404,2,5,-0.8018767102098295,1,2011,2011.2
5.043425116919247,130.0,4,2011-05-13,0,0,1.3672210447433497,1.1028739199182296,5,2,0.12941421010607404,2,5,-0.500832678631301,1,2011,2011.2
4.890349128221754,130.0,4,2011-05-13,0,0,1.5118508079433075,1.0510401132675393,5,2,0.12941421010607404,2,5,0.10024854829974054,1,2011,2011.2
4.787491742782046,130.0,4,2011-05-13,0,0,1.6564805711432653,1.31020914652099,5,2,0.03207885778666384,3,5,-0.500832678631301,1,2011,2011.2
4.634728988229636,130.0,5,2011-05-14,0,0,-1.670003982455765,1.31020914652099,5,2,0.03207885778666384,2,6,-0.8018767102098295,0,2011,2011.2
4.418840607796598,130.0,5,2011-05-14,0,0,-1.5253742192558073,1.31020914652099,5,2,0.03207885778666384,2,6,-0.8018767102098295,0,2011,2011.2
3.970291913552122,130.0,5,2011-05-14,0,0,-1.3807444560558495,1.31020914652099,5,2,0.03207885778666384,2,6,-0.8018767102098295,0,2011,2011.2
3.58351893845611,130.0,5,2011-05-14,0,0,-1.2361146928558915,1.31020914652099,5,2,0.03207885778666384,2,6,-0.8018767102098295,0,2011,2011.2
1.791759469228055,130.0,5,2011-05-14,0,0,-1.0914849296559337,0.9992063066168493,5,2,0.03207885778666384,2,6,-0.500832678631301,0,2011,2011.2
2.70805020110221,130.0,5,2011-05-14,0,0,-0.9468551664559759,0.9992063066168493,5,2,0.03207885778666384,2,6,-1.1019139055623428,0,2011,2011.2
2.4849066497880004,130.0,5,2011-05-14,0,0,-0.8022254032560181,1.31020914652099,5,2,0.03207885778666384,2,6,-1.1019139055623428,0,2011,2011.2
3.4965075614664802,130.0,5,2011-05-14,0,0,-0.6575956400560602,1.9322148263292707,5,2,-0.06499790909189485,3,6,-0.24008619666704767,0,2011,2011.2
4.48863636973214,130.0,5,2011-05-14,0,0,-0.5129658768561024,1.62121198642513,5,2,0.03207885778666384,3,6,-0.24008619666704767,0,2011,2011.2
4.61512051684126,130.0,5,2011-05-14,0,0,-0.3683361136561445,1.62121198642513,5,2,0.12941421010607404,2,6,-1.2519325032385995,0,2011,2011.2
5.123963979403259,130.0,5,2011-05-14,0,0,-0.22370635045618667,1.62121198642513,5,2,0.12941421010607404,2,6,-0.500832678631301,0,2011,2011.2
5.634789603169249,130.0,5,2011-05-14,0,0,-0.07907658725622882,1.62121198642513,5,2,0.12941421010607404,2,6,-0.8018767102098295,0,2011,2011.2
5.634789603169249,130.0,5,2011-05-14,0,0,0.06555317594372903,1.9322148263292707,5,2,0.12941421010607404,3,6,-1.2519325032385995,0,2011,2011.2
5.517452896464707,130.0,5,2011-05-14,0,0,0.21018293914368688,1.9322148263292707,5,2,0.12941421010607404,3,6,-1.2519325032385995,0,2011,2011.2
5.37989735354046,130.0,5,2011-05-14,0,0,0.3548127023436447,1.62121198642513,5,2,0.22674956242548433,2,6,-0.8018767102098295,0,2011,2011.2
5.68697535633982,130.0,5,2011-05-14,0,0,0.49944246554360255,1.62121198642513,5,2,0.22674956242548433,2,6,-0.500832678631301,0,2011,2011.2
5.69035945432406,130.0,5,2011-05-14,0,0,0.6440722287435604,1.62121198642513,5,2,0.22674956242548433,2,6,-0.200795483278788,0,2011,2011.2
5.60947179518496,130.0,5,2011-05-14,0,0,0.7887019919435182,1.31020914652099,5,2,0.323826329304043,2,6,-0.200795483278788,0,2011,2011.2
5.720311776607412,130.0,5,2011-05-14,0,0,0.9333317551434761,1.31020914652099,5,2,0.323826329304043,2,6,0.10024854829974054,0,2011,2011.2
5.517452896464707,130.0,5,2011-05-14,0,0,1.077961518343434,1.62121198642513,5,2,0.22674956242548433,3,6,-0.8018767102098295,0,2011,2011.2
5.062595033026967,130.0,5,2011-05-14,0,0,1.2225912815433917,1.62121198642513,5,2,0.22674956242548433,3,6,-0.8018767102098295,0,2011,2011.2
4.0943445622221,130.0,5,2011-05-14,0,0,1.3672210447433497,1.62121198642513,5,2,0.22674956242548433,3,6,0.10024854829974054,0,2011,2011.2
3.295836866004329,130.0,5,2011-05-14,0,0,1.5118508079433075,1.62121198642513,5,2,0.22674956242548433,3,6,-0.500832678631301,0,2011,2011.2
3.8066624897703196,130.0,5,2011-05-14,0,0,1.6564805711432653,1.9322148263292707,5,2,0.12941421010607404,3,6,-0.200795483278788,0,2011,2011.2
3.6888794541139363,130.0,6,2011-05-15,0,0,-1.670003982455765,1.9322148263292707,5,2,0.12941421010607404,2,0,-0.24008619666704767,0,2011,2011.2
3.871201010907891,130.0,6,2011-05-15,0,0,-1.5253742192558073,1.9322148263292707,5,2,0.12941421010607404,2,0,-1.1019139055623428,0,2011,2011.2
3.9318256327243257,130.0,6,2011-05-15,0,0,-1.3807444560558495,1.9322148263292707,5,2,0.12941421010607404,2,0,-0.8018767102098295,0,2011,2011.2
3.4965075614664802,130.0,6,2011-05-15,0,0,-1.2361146928558915,1.9322148263292707,5,2,0.12941421010607404,2,0,-0.24008619666704767,0,2011,2011.2
2.6390573296152584,130.0,6,2011-05-15,0,0,-1.0914849296559337,1.9322148263292707,5,2,0.12941421010607404,2,0,-0.24008619666704767,0,2011,2011.2
2.70805020110221,130.0,6,2011-05-15,0,0,-0.9468551664559759,1.9322148263292707,5,2,0.12941421010607404,3,0,-1.1019139055623428,0,2011,2011.2
2.8903717578961645,130.0,6,2011-05-15,0,0,-0.8022254032560181,1.9322148263292707,5,2,0.12941421010607404,2,0,-0.8018767102098295,0,2011,2011.2
3.7612001156935624,130.0,6,2011-05-15,0,0,-0.6575956400560602,1.9322148263292707,5,2,0.12941421010607404,2,0,-0.8018767102098295,0,2011,2011.2
4.2626798770413155,130.0,6,2011-05-15,0,0,-0.5129658768561024,1.62121198642513,5,2,0.22674956242548433,2,0,-0.8018767102098295,0,2011,2011.2
4.90527477843843,130.0,6,2011-05-15,0,0,-0.3683361136561445,1.0510401132675393,5,2,0.42116168162345297,1,0,0.4002857436522538,0,2011,2011.2
5.424950017481403,130.0,6,2011-05-15,0,0,-0.22370635045618667,1.0510401132675393,5,2,0.42116168162345297,1,0,0.10024854829974054,0,2011,2011.2
5.777652323222656,130.0,6,2011-05-15,0,0,-0.07907658725622882,0.7918710800140895,5,2,0.5575434355114514,1,0,0.10024854829974054,0,2011,2011.2
