cnt,dteday,holiday_0,holiday_1,hr,hum,mnth_1,mnth_10,mnth_11,mnth_12,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,season_1,season_2,season_3,season_4,temp_PCA,weathersit_1,weathersit_2,weathersit_3,weathersit_4,weekday,windspeed,workingday_0,workingday_1
38,2011-02-03,1,0,1.6564805711432653,-0.8149769261573029,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.504234132055705,1,0,0,0,4,-1.1019139055623428,0,1
13,2011-02-04,1,0,-1.670003982455765,-0.9704783461093729,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776766,0,1,0,0,5,-0.24008619666704767,0,1
7,2011-02-04,1,0,-1.5253742192558073,-0.1929712463490221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.620294862675646,0,1,0,0,5,-0.24008619666704767,0,1
1,2011-02-04,1,0,-1.3807444560558495,0.014363980253738333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8350280051416725,0,1,0,0,5,-1.1019139055623428,0,1
1,2011-02-04,1,0,-1.2361146928558915,0.014363980253738333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8350280051416725,0,1,0,0,5,-1.1019139055623428,0,1
7,2011-02-04,1,0,-0.9468551664559759,0.014363980253738333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511127,0,1,0,0,5,-0.8018767102098295,0,1
28,2011-02-04,1,0,-0.8022254032560181,-0.40030647295178196,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.620294862675646,0,1,0,0,5,-0.24008619666704767,0,1
87,2011-02-04,1,0,-0.6575956400560602,-0.1929712463490221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.7176302149950555,1,0,0,0,5,-0.24008619666704767,0,1
220,2011-02-04,1,0,-0.5129658768561024,0.584535853411329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511127,1,0,0,0,5,-0.8018767102098295,0,1
127,2011-02-04,1,0,-0.3683361136561445,0.8955386933154696,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.737951238263114,0,1,0,0,5,-0.8018767102098295,0,1
51,2011-02-04,1,0,-0.22370635045618667,-0.6076416995545424,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5435391190651453,0,1,0,0,5,-0.8018767102098295,0,1
64,2011-02-04,1,0,-0.07907658725622882,-0.6076416995545424,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,1,0,0,0,5,-0.500832678631301,0,1
86,2011-02-04,1,0,0.06555317594372903,-0.7631431195066127,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,5,-0.500832678631301,0,1
82,2011-02-04,1,0,0.21018293914368688,-0.6594755062052325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,0,1,0,0,5,0.10024854829974054,0,1
91,2011-02-04,1,0,0.3548127023436447,-0.9186445394586827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692074,0,1,0,0,5,-0.500832678631301,0,1
90,2011-02-04,1,0,0.49944246554360255,-0.7631431195066127,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692074,0,1,0,0,5,0.4002857436522538,0,1
99,2011-02-04,1,0,0.6440722287435604,-1.0741459594107532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0573795283497975,0,1,0,0,5,0.10024854829974054,0,1
205,2011-02-04,1,0,0.7887019919435182,-0.34847266630109186,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2127452459791777,0,1,0,0,5,-0.8018767102098295,0,1
155,2011-02-04,1,0,0.9333317551434761,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3098220128577365,0,1,0,0,5,-1.1019139055623428,0,1
103,2011-02-04,1,0,1.077961518343434,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,5,-0.8018767102098295,0,1
71,2011-02-04,1,0,1.2225912815433917,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,5,-0.500832678631301,0,1
43,2011-02-04,1,0,1.3672210447433497,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,5,-0.500832678631301,0,1
46,2011-02-04,1,0,1.5118508079433075,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,5,-0.500832678631301,0,1
31,2011-02-04,1,0,1.6564805711432653,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,5,-0.8018767102098295,0,1
39,2011-02-05,1,0,-1.670003982455765,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,6,-0.500832678631301,1,0
18,2011-02-05,1,0,-1.5253742192558073,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,6,-0.500832678631301,1,0
17,2011-02-05,1,0,-1.3807444560558495,0.6363696600620191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,6,-0.500832678631301,1,0
11,2011-02-05,1,0,-1.2361146928558915,0.6363696600620191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,0,1,0,0,6,-0.500832678631301,1,0
8,2011-02-05,1,0,-1.0914849296559337,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,0,0,1,0,6,-0.8018767102098295,1,0
9,2011-02-05,1,0,-0.9468551664559759,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.504234132055705,0,0,1,0,6,-1.2519325032385995,1,0
4,2011-02-05,1,0,-0.8022254032560181,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776766,0,0,1,0,6,-0.24008619666704767,1,0
4,2011-02-05,1,0,-0.6575956400560602,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3678523781677066,0,0,1,0,6,-1.2519325032385995,1,0
10,2011-02-05,1,0,-0.5129658768561024,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.504234132055705,0,0,1,0,6,-1.2519325032385995,1,0
20,2011-02-05,1,0,-0.3683361136561445,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.504234132055705,0,0,1,0,6,-1.2519325032385995,1,0
34,2011-02-05,1,0,-0.22370635045618667,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5435391190651453,0,0,1,0,6,-0.8018767102098295,1,0
47,2011-02-05,1,0,-0.07907658725622882,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,0,0,1,0,6,-0.8018767102098295,1,0
52,2011-02-05,1,0,0.06555317594372903,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,0,0,1,0,6,-0.500832678631301,1,0
72,2011-02-05,1,0,0.21018293914368688,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,0,0,1,0,6,-0.500832678631301,1,0
55,2011-02-05,1,0,0.3548127023436447,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.328805976599118,0,0,1,0,6,-0.24008619666704767,1,0
60,2011-02-05,1,0,0.49944246554360255,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.328805976599118,0,0,1,0,6,-0.24008619666704767,1,0
71,2011-02-05,1,0,0.6440722287435604,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,0,0,1,0,6,-0.8018767102098295,1,0
78,2011-02-05,1,0,0.7887019919435182,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4274783884452047,0,1,0,0,6,0.7013297752307827,1,0
83,2011-02-05,1,0,0.9333317551434761,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2330662692472356,0,1,0,0,6,2.3545548583476505,1,0
84,2011-02-05,1,0,1.077961518343434,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2330662692472356,0,1,0,0,6,2.3545548583476505,1,0
69,2011-02-05,1,0,1.2225912815433917,1.2583753398703,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0573795283497975,1,0,0,0,6,0.4002857436522538,1,0
56,2011-02-05,1,0,1.3672210447433497,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,6,-0.200795483278788,1,0
45,2011-02-05,1,0,1.5118508079433075,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2127452459791777,1,0,0,0,6,-0.8018767102098295,1,0
59,2011-02-05,1,0,1.6564805711432653,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,6,0.10024854829974054,1,0
39,2011-02-06,1,0,-1.670003982455765,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,0,-0.200795483278788,1,0
44,2011-02-06,1,0,-1.5253742192558073,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3301430361257942,1,0,0,0,0,2.0535108267691227,1,0
20,2011-02-06,1,0,-1.3807444560558495,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3301430361257942,1,0,0,0,0,1.1523924044855678,1,0
13,2011-02-06,1,0,-1.2361146928558915,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1734402589697375,1,0,0,0,0,-1.2519325032385995,1,0
2,2011-02-06,1,0,-1.0914849296559337,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3301430361257942,1,0,0,0,0,1.452429599838081,1,0
1,2011-02-06,1,0,-0.9468551664559759,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,0,0.10024854829974054,1,0
1,2011-02-06,1,0,-0.8022254032560181,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,0,0.10024854829974054,1,0
8,2011-02-06,1,0,-0.6575956400560602,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671762,1,0,0,0,0,-0.500832678631301,1,0
23,2011-02-06,1,0,-0.5129658768561024,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3098220128577365,1,0,0,0,0,-1.1019139055623428,1,0
45,2011-02-06,1,0,-0.3683361136561445,-0.34847266630109186,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1154098936597672,1,0,0,0,0,-1.1019139055623428,1,0
89,2011-02-06,1,0,-0.22370635045618667,-0.5558078929038524,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0573795283497975,1,0,0,0,0,0.4002857436522538,1,0
117,2011-02-06,1,0,-0.07907658725622882,-0.7113093128559226,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9603027614712387,1,0,0,0,0,0.4002857436522538,1,0
174,2011-02-06,1,0,0.06555317594372903,-0.8668107328079927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8239210075832399,1,0,0,0,0,-0.24008619666704767,1,0
182,2011-02-06,1,0,0.21018293914368688,-0.8668107328079927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7455696190052117,1,0,0,0,0,-0.24008619666704767,1,0
161,2011-02-06,1,0,0.3548127023436447,-0.8668107328079927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7846160205738,1,0,0,0,0,-1.2519325032385995,1,0
182,2011-02-06,1,0,0.49944246554360255,-0.8668107328079927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7846160205738,1,0,0,0,0,-1.2519325032385995,1,0
157,2011-02-06,1,0,0.6440722287435604,-0.7113093128559226,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7846160205738,1,0,0,0,0,-1.1019139055623428,1,0
121,2011-02-06,1,0,0.7887019919435182,-0.8668107328079927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7455696190052117,1,0,0,0,0,-0.24008619666704767,1,0
78,2011-02-06,1,0,0.9333317551434761,-0.34847266630109186,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0183331267812088,1,0,0,0,0,-0.500832678631301,1,0
21,2011-02-06,1,0,1.077961518343434,-0.08930363304764188,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1154098936597672,1,0,0,0,0,-0.8018767102098295,1,0
26,2011-02-06,1,0,1.2225912815433917,-0.08930363304764188,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1154098936597672,1,0,0,0,0,-1.1019139055623428,1,0
27,2011-02-06,1,0,1.3672210447433497,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1343938574011492,1,0,0,0,0,-0.24008619666704767,1,0
62,2011-02-06,1,0,1.5118508079433075,-0.141137439698332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1343938574011492,1,0,0,0,0,-0.24008619666704767,1,0
30,2011-02-06,1,0,1.6564805711432653,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2314706242797078,1,0,0,0,0,-0.24008619666704767,1,0
15,2011-02-07,1,0,-1.670003982455765,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2314706242797078,1,0,0,0,1,-0.24008619666704767,0,1
5,2011-02-07,1,0,-1.5253742192558073,0.6363696600620191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.328805976599118,1,0,0,0,1,-0.24008619666704767,0,1
3,2011-02-07,1,0,-1.3807444560558495,0.8955386933154696,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776766,1,0,0,0,1,-0.24008619666704767,0,1
1,2011-02-07,1,0,-1.2361146928558915,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776766,1,0,0,0,1,-0.24008619666704767,0,1
2,2011-02-07,1,0,-1.0914849296559337,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776766,1,0,0,0,1,-0.24008619666704767,0,1
10,2011-02-07,1,0,-0.9468551664559759,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776766,1,0,0,0,1,-0.24008619666704767,0,1
30,2011-02-07,1,0,-0.8022254032560181,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5232180957970871,1,0,0,0,1,-0.24008619666704767,0,1
95,2011-02-07,1,0,-0.6575956400560602,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5232180957970871,1,0,0,0,1,-0.24008619666704767,0,1
230,2011-02-07,1,0,-0.5129658768561024,1.9322148263292707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.620294862675646,0,1,0,0,1,-0.24008619666704767,0,1
118,2011-02-07,1,0,-0.3683361136561445,0.8955386933154696,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.328805976599118,1,0,0,0,1,-0.24008619666704767,0,1
55,2011-02-07,1,0,-0.22370635045618667,0.6363696600620191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3098220128577365,1,0,0,0,1,-1.1019139055623428,0,1
47,2011-02-07,1,0,-0.07907658725622882,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.979028139771769,1,0,0,0,1,-1.2519325032385995,0,1
66,2011-02-07,1,0,0.06555317594372903,-0.037469826396951775,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8426463858837703,0,1,0,0,1,-0.24008619666704767,0,1
64,2011-02-07,1,0,0.21018293914368688,-0.2966388596504023,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.6875392536952414,0,1,0,0,1,-1.2519325032385995,0,1
60,2011-02-07,1,0,0.3548127023436447,-0.2966388596504023,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.6875392536952414,0,1,0,0,1,-1.2519325032385995,0,1
50,2011-02-07,1,0,0.49944246554360255,-0.4521402796024721,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.5511574998072427,0,1,0,0,1,-1.2519325032385995,0,1
114,2011-02-07,1,0,0.6440722287435604,-0.2966388596504023,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7265856552638299,0,1,0,0,1,-0.8018767102098295,0,1
216,2011-02-07,1,0,0.7887019919435182,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9209977744617986,0,1,0,0,1,-0.500832678631301,0,1
175,2011-02-07,1,0,0.9333317551434761,0.16986540020580868,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8239210075832399,0,1,0,0,1,-0.8018767102098295,0,1
128,2011-02-07,1,0,1.077961518343434,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8426463858837703,0,1,0,0,1,-0.24008619666704767,0,1
88,2011-02-07,1,0,1.2225912815433917,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8819513728932102,0,1,0,0,1,-1.1019139055623428,0,1
78,2011-02-07,1,0,1.3672210447433497,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8426463858837703,1,0,0,0,1,-0.24008619666704767,0,1
37,2011-02-07,1,0,1.5118508079433075,0.9473724999661597,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0763634920911789,1,0,0,0,1,-1.2519325032385995,0,1
25,2011-02-07,1,0,1.6564805711432653,0.9473724999661597,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9399817382031803,0,1,0,0,1,-0.24008619666704767,0,1
10,2011-02-08,1,0,-1.670003982455765,1.2583753398703,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0370585050817391,0,1,0,0,2,-0.24008619666704767,0,1
4,2011-02-08,1,0,-1.5253742192558073,1.2583753398703,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0370585050817391,0,1,0,0,2,-0.24008619666704767,0,1
2,2011-02-08,1,0,-1.3807444560558495,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.2127452459791777,0,1,0,0,2,-1.1019139055623428,0,1
1,2011-02-08,1,0,-1.2361146928558915,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692074,0,0,1,0,2,-0.500832678631301,0,1
3,2011-02-08,1,0,-1.0914849296559337,1.5693781797744404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,2,-0.500832678631301,0,1
2,2011-02-08,1,0,-0.9468551664559759,0.9473724999661597,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3301430361257942,1,0,0,0,2,1.1523924044855678,0,1
39,2011-02-08,1,0,-0.8022254032560181,0.37720062680856853,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3301430361257942,1,0,0,0,2,1.1523924044855678,0,1
100,2011-02-08,1,0,-0.6575956400560602,0.11803159355511855,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.466524790013793,1,0,0,0,2,2.0535108267691227,0,1
243,2011-02-08,1,0,-0.5129658768561024,-0.34847266630109186,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.466524790013793,1,0,0,0,2,2.804610651376421,0,1
135,2011-02-08,1,0,-0.3683361136561445,-0.5558078929038524,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.466524790013793,1,0,0,0,2,2.804610651376421,0,1
48,2011-02-08,1,0,-0.22370635045618667,-0.8149769261573029,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.563860142333203,1,0,0,0,2,3.405691878307463,0,1
50,2011-02-08,1,0,-0.07907658725622882,-0.8149769261573029,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.563860142333203,1,0,0,0,2,2.5045734560239077,0,1
65,2011-02-08,1,0,0.06555317594372903,-1.2814811860135134,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.466524790013793,1,0,0,0,2,2.804610651376421,0,1
50,2011-02-08,1,0,0.21018293914368688,-1.5924840259176536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.466524790013793,0,1,0,0,2,2.3545548583476505,0,1
64,2011-02-08,1,0,0.3548127023436447,-1.3333149926642034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5245551553237635,1,0,0,0,2,2.0535108267691227,0,1
51,2011-02-08,1,0,0.49944246554360255,-1.4369826059655837,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5245551553237635,1,0,0,0,2,1.7534736314166093,0,1
83,2011-02-08,1,0,0.6440722287435604,-1.4369826059655837,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.563860142333203,1,0,0,0,2,3.105654682954949,0,1
176,2011-02-08,1,0,0.7887019919435182,-1.5924840259176536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.563860142333203,1,0,0,0,2,3.70673590988599,0,1
152,2011-02-08,1,0,0.9333317551434761,-1.5924840259176536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.6218905076431733,1,0,0,0,2,1.7534736314166093,0,1
101,2011-02-08,1,0,1.077961518343434,-1.177813572712133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8946540154191702,1,0,0,0,2,2.5045734560239077,0,1
56,2011-02-08,1,0,1.2225912815433917,-1.177813572712133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.855349028409731,1,0,0,0,2,1.1523924044855678,0,1
54,2011-02-08,1,0,1.3672210447433497,-1.5406502192669635,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.9917307822977293,1,0,0,0,2,2.5045734560239077,0,1
29,2011-02-08,1,0,1.5118508079433075,-1.5406502192669635,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.0497611476076996,1,0,0,0,2,1.452429599838081,0,1
12,2011-02-08,1,0,1.6564805711432653,-1.5406502192669635,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.0497611476076996,1,0,0,0,2,1.1523924044855678,0,1
17,2011-02-09,1,0,-1.670003982455765,-1.3851487993148934,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.1861429014956983,1,0,0,0,3,1.452429599838081,0,1
7,2011-02-09,1,0,-1.5253742192558073,-1.3851487993148934,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.107791512917669,1,0,0,0,3,0.10024854829974054,0,1
3,2011-02-09,1,0,-1.3807444560558495,-1.2814811860135134,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.2441732668056686,1,0,0,0,3,0.7013297752307827,0,1
2,2011-02-09,1,0,-1.2361146928558915,-0.9186445394586827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.302203632115639,1,0,0,0,3,-0.8018767102098295,0,1
7,2011-02-09,1,0,-0.9468551664559759,-0.9186445394586827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.22385224353761,1,0,0,0,3,-1.1019139055623428,0,1
43,2011-02-09,1,0,-0.8022254032560181,-0.9186445394586827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.1064544533909935,1,0,0,0,3,-0.24008619666704767,0,1
99,2011-02-09,1,0,-0.6575956400560602,-0.7113093128559226,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.22385224353761,1,0,0,0,3,-1.1019139055623428,0,1
199,2011-02-09,1,0,-0.5129658768561024,-1.0741459594107532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.029440124339642,1,0,0,0,3,-0.24008619666704767,0,1
123,2011-02-09,1,0,-0.3683361136561445,-1.229647379362823,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.971409759029671,1,0,0,0,3,-0.500832678631301,0,1
59,2011-02-09,1,0,-0.22370635045618667,-1.3851487993148934,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.7959816035730845,1,0,0,0,3,-0.24008619666704767,0,1
41,2011-02-09,1,0,-0.07907658725622882,-1.022312152760063,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511127,0,1,0,0,3,-0.500832678631301,0,1
61,2011-02-09,1,0,0.06555317594372903,-1.177813572712133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.6799208729531439,0,1,0,0,3,0.10024854829974054,0,1
69,2011-02-09,1,0,0.21018293914368688,-1.177813572712133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.7189672745217324,1,0,0,0,3,0.4002857436522538,0,1
58,2011-02-09,1,0,0.3548127023436447,-1.4888164126162735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.6218905076431733,1,0,0,0,3,0.8513483729070389,0,1
64,2011-02-09,1,0,0.49944246554360255,-1.4888164126162735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.6218905076431733,0,1,0,0,3,0.7013297752307827,0,1
79,2011-02-09,1,0,0.6440722287435604,-1.3333149926642034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5825855206337336,0,1,0,0,3,0.4002857436522538,0,1
166,2011-02-09,1,0,0.7887019919435182,-1.4888164126162735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5825855206337336,0,1,0,0,3,0.4002857436522538,0,1
170,2011-02-09,1,0,0.9333317551434761,-0.8149769261573029,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.7189672745217324,0,1,0,0,3,0.8513483729070389,0,1
88,2011-02-09,1,0,1.077961518343434,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.952684380729141,0,0,1,0,3,0.4002857436522538,0,1
84,2011-02-09,1,0,1.2225912815433917,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511127,0,0,1,0,3,-0.500832678631301,0,1
83,2011-02-09,1,0,1.3672210447433497,1.2065415332196097,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511127,0,1,0,0,3,-0.500832678631301,0,1
46,2011-02-09,1,0,1.5118508079433075,0.8955386933154696,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.7769976398317024,0,0,1,0,3,-0.500832678631301,0,1
