0,1,2,3,4,5,6,7,8,9,target
0.0,-1.670003982455765,0.3772006268085685,11.0,4.0,-1.0183331267812088,2.0,0.0,-0.500832678631301,0.0,4.867534450455582
0.0,1.0779615183434341,1.31020914652099,5.0,2.0,0.3238263293040429,3.0,3.0,-0.8018767102098295,1.0,5.805134968916487
0.0,-1.5253742192558073,0.11803159355511855,1.0,1.0,-1.3491269998671769,2.0,3.0,-0.8018767102098295,1.0,1.791759469228055
0.0,0.933331755143476,1.2583753398703,2.0,1.0,-0.8239210075832397,3.0,4.0,-0.8018767102098295,1.0,5.869296913133774
0.0,-0.07907658725622882,0.16986540020580868,2.0,1.0,-0.7265856552638298,1.0,3.0,-0.500832678631301,1.0,5.147494476813453
0.0,0.6440722287435604,-1.851653059171104,4.0,2.0,0.7910019562780087,2.0,6.0,1.452429599838081,0.0,6.368187186350492
0.0,1.2225912815433917,1.5693781797744404,12.0,1.0,-0.8819513728932098,1.0,2.0,-1.2519325032385995,1.0,4.248495242049359
0.0,-1.3807444560558495,0.11803159355511855,11.0,4.0,-0.9399817382031804,1.0,0.0,-0.2400861966670477,0.0,3.6375861597263857
0.0,1.6564805711432653,-0.400306472951782,1.0,1.0,-1.523218095797087,2.0,5.0,-0.2400861966670477,1.0,3.332204510175204
0.0,-1.2361146928558917,0.01436398025373833,2.0,1.0,-1.8350280051416723,2.0,5.0,-1.1019139055623428,1.0,0.6931471805599453
0.0,-1.3807444560558495,-0.9704783461093728,3.0,1.0,-1.5825855206337336,1.0,2.0,0.10024854829974053,1.0,1.6094379124341005
0.0,-0.5129658768561024,0.4808682401099487,8.0,3.0,1.355512935571385,1.0,6.0,-0.200795483278788,0.0,5.204006687076795
0.0,0.3548127023436447,-1.3851487993148934,9.0,3.0,0.849032321587979,1.0,1.0,0.7013297752307827,1.0,5.831882477283517
0.0,-0.6575956400560602,-0.037469826396951775,10.0,4.0,-0.4538221474878325,1.0,0.0,-0.8018767102098295,0.0,3.8918202981106265
0.0,-0.6575956400560602,0.32536682015787843,8.0,3.0,0.6939251893994504,2.0,0.0,-0.8018767102098295,0.0,3.737669618283368
0.0,0.06555317594372903,-1.177813572712133,10.0,4.0,-0.5511574998072427,2.0,5.0,-0.500832678631301,1.0,5.365976015021852
0.0,0.6440722287435604,-2.1108220924245544,4.0,2.0,0.9070626868979492,1.0,2.0,1.452429599838081,1.0,5.916202062607435
0.0,0.4994424655436026,-1.177813572712133,2.0,1.0,-0.7658906422732701,2.0,6.0,0.7013297752307827,0.0,5.111987788356544
0.0,1.3672210447433495,1.2583753398703,4.0,2.0,-0.7658906422732701,3.0,0.0,1.7534736314166093,0.0,2.4849066497880004
0.0,1.3672210447433495,1.36204295317168,8.0,3.0,0.9463676739073894,2.0,3.0,-0.8018767102098295,1.0,4.48863636973214
0.0,-0.22370635045618667,-1.1259797660614432,10.0,4.0,-0.2594100282898636,1.0,4.0,1.452429599838081,1.0,5.3230099791384085
0.0,0.933331755143476,-1.022312152760063,3.0,1.0,0.6749412256580685,2.0,1.0,-0.200795483278788,1.0,6.569481420414296
0.0,0.4994424655436026,-0.8668107328079927,8.0,3.0,1.6659857853892943,1.0,1.0,-0.8018767102098295,1.0,5.616771097666573
0.0,0.6440722287435604,-0.8668107328079927,3.0,1.0,-0.7265856552638298,1.0,5.0,-0.200795483278788,1.0,4.7791234931115305
0.0,0.3548127023436447,-0.34847266630109186,2.0,1.0,0.3238263293040429,3.0,5.0,4.006773105238504,1.0,4.4543472962535064
0.0,0.06555317594372903,1.051040113267539,5.0,2.0,0.3238263293040429,3.0,2.0,2.0535108267691227,1.0,5.0369526024136295
0.0,0.933331755143476,-0.24480505299971225,5.0,2.0,1.1407797931053578,1.0,4.0,-0.8018767102098295,1.0,6.561030665896572
0.0,0.6440722287435604,-1.7479854458697242,6.0,2.0,1.2568405237252982,1.0,5.0,0.8513483729070389,1.0,6.261491684321044
0.0,-0.3683361136561445,0.6882034667127092,10.0,4.0,-0.4538221474878325,1.0,0.0,-0.2400861966670477,0.0,4.969813299576002
0.0,0.7887019919435182,-1.3333149926642034,6.0,2.0,1.101474806095918,2.0,6.0,0.4002857436522538,0.0,6.386879319362644
0.0,1.2225912815433917,-0.34847266630109186,2.0,1.0,-1.0183331267812088,1.0,6.0,-0.500832678631301,0.0,4.23410650459726
0.0,-0.5129658768561024,1.6212119864251298,9.0,3.0,0.5372224122433933,3.0,5.0,-0.500832678631301,1.0,5.666426688112433
0.0,0.933331755143476,0.7918710800140895,10.0,4.0,0.5575434355114515,2.0,2.0,0.10024854829974053,1.0,6.29156913955832
0.0,1.0779615183434341,0.32536682015787843,1.0,1.0,-1.5042341320557049,1.0,4.0,-1.2519325032385995,1.0,4.382026634673881
0.0,1.2225912815433917,0.06619778690442844,5.0,2.0,0.4211616816234529,1.0,5.0,-1.1019139055623428,1.0,5.3981627015177525
0.0,-0.3683361136561445,0.06619778690442844,11.0,4.0,0.3238263293040429,2.0,2.0,-1.2519325032385995,1.0,5.303304908059076
0.0,-0.8022254032560181,0.4808682401099487,9.0,3.0,-0.16233326141130494,2.0,6.0,0.10024854829974053,0.0,3.1354942159291497
0.0,1.0779615183434341,-0.5558078929038524,5.0,2.0,1.4322686791818853,1.0,2.0,1.452429599838081,1.0,6.267200548541362
0.0,0.6440722287435604,-1.1259797660614432,12.0,4.0,-0.3567453806092738,1.0,5.0,-1.2519325032385995,1.0,5.6240175061873385
0.0,-0.22370635045618667,0.7400372733633993,11.0,4.0,-0.06499790909189486,2.0,1.0,-0.8018767102098295,1.0,4.68213122712422
0.0,-1.3807444560558495,0.7400372733633993,12.0,4.0,-0.06499790909189486,1.0,5.0,-1.1019139055623428,1.0,3.1780538303479458
0.0,-0.22370635045618667,0.4808682401099487,2.0,1.0,-0.2594100282898636,2.0,5.0,0.10024854829974053,1.0,4.564348191467836
0.0,-1.2361146928558917,0.32536682015787843,7.0,3.0,0.7519555547094204,1.0,4.0,-1.1019139055623428,1.0,2.3978952727983707
0.0,1.6564805711432653,1.5693781797744404,3.0,1.0,-0.8239210075832397,3.0,3.0,-0.200795483278788,1.0,2.9444389791664403
0.0,1.3672210447433495,0.16986540020580868,1.0,1.0,-0.8819513728932098,1.0,2.0,-1.2519325032385995,1.0,4.762173934797756
0.0,-0.22370635045618667,-1.7998192525204135,4.0,2.0,-0.3567453806092738,1.0,6.0,0.4002857436522538,0.0,5.8971538676367405
0.0,1.0779615183434341,-1.177813572712133,4.0,2.0,0.6749412256580685,2.0,6.0,-0.500832678631301,0.0,6.131226489483142
0.0,-1.5253742192558073,1.2583753398703,10.0,4.0,-1.4855087537551748,1.0,0.0,0.4002857436522538,0.0,3.7841896339182615
0.0,1.3672210447433495,-1.229647379362823,1.0,1.0,-0.9603027614712384,2.0,6.0,0.10024854829974053,0.0,4.060443010546419
0.0,-1.3807444560558495,0.7918710800140895,9.0,4.0,0.5575434355114515,1.0,4.0,-1.2519325032385995,1.0,2.8332133440562166
0.0,-1.2361146928558917,0.584535853411329,8.0,3.0,0.849032321587979,1.0,4.0,1.1523924044855678,1.0,1.6094379124341005
0.0,0.6440722287435604,-1.4888164126162735,12.0,1.0,-0.8239210075832397,1.0,0.0,-0.200795483278788,0.0,5.25227342804663
0.0,0.06555317594372903,-1.229647379362823,12.0,1.0,-0.8629674091518282,1.0,6.0,0.7013297752307827,0.0,4.553876891600541
0.0,0.3548127023436447,-0.7631431195066127,5.0,2.0,1.198810158415328,2.0,2.0,0.4002857436522538,1.0,5.3230099791384085
0.0,-0.8022254032560181,-0.8668107328079927,4.0,2.0,0.6749412256580685,1.0,2.0,0.4002857436522538,1.0,4.976733742420574
0.0,1.2225912815433917,1.5693781797744404,2.0,1.0,-0.9022723961612684,2.0,4.0,1.452429599838081,1.0,4.499809670330264
0.0,0.3548127023436447,-1.851653059171104,10.0,4.0,0.6939251893994504,1.0,1.0,-0.200795483278788,1.0,5.645446897643237
0.0,-0.22370635045618667,1.31020914652099,7.0,3.0,0.4211616816234529,3.0,6.0,0.4002857436522538,0.0,5.594711379601838
0.0,-0.946855166455976,-0.08930363304764187,11.0,4.0,-0.8239210075832397,1.0,0.0,-0.500832678631301,0.0,1.791759469228055
0.0,-1.670003982455765,1.31020914652099,10.0,4.0,-0.16233326141130494,1.0,2.0,-0.500832678631301,1.0,3.6375861597263857
0.0,-0.5129658768561024,0.8955386933154696,12.0,4.0,-1.7379512382631142,2.0,1.0,-1.1019139055623428,1.0,5.955837369464831
0.0,0.3548127023436447,1.31020914652099,3.0,2.0,0.129414210106074,3.0,6.0,1.452429599838081,0.0,5.41164605185504
0.0,-0.5129658768561024,0.16986540020580868,12.0,4.0,-0.8629674091518282,2.0,4.0,0.10024854829974053,1.0,6.1268691841141845
1.0,-0.07907658725622882,-1.1259797660614432,11.0,4.0,-0.3567453806092738,1.0,4.0,-1.2519325032385995,0.0,5.4510384535657
0.0,1.0779615183434341,1.6212119864251298,9.0,4.0,0.5372224122433933,1.0,5.0,-0.8018767102098295,1.0,5.5174528964647065
0.0,1.2225912815433917,0.584535853411329,8.0,3.0,0.849032321587979,1.0,1.0,-0.8018767102098295,1.0,5.655991810819852
0.0,-1.670003982455765,0.6882034667127092,4.0,2.0,-0.7658906422732701,2.0,0.0,0.4002857436522538,0.0,4.219507705176107
0.0,-1.670003982455765,-0.8149769261573029,1.0,1.0,-1.7379512382631142,1.0,6.0,-1.1019139055623428,0.0,3.80666248977032
0.0,0.4994424655436026,-0.08930363304764187,4.0,2.0,0.849032321587979,1.0,0.0,0.4002857436522538,0.0,5.913503005638269
0.0,0.06555317594372903,-1.3851487993148934,3.0,2.0,-1.0573795283497969,1.0,6.0,-0.200795483278788,0.0,5.429345628954442
0.0,-1.5253742192558073,-0.5558078929038524,5.0,2.0,0.3238263293040429,1.0,0.0,-0.2400861966670477,0.0,4.875197323201151
0.0,0.3548127023436447,-0.24480505299971225,11.0,4.0,-0.2594100282898636,2.0,2.0,-1.1019139055623428,1.0,5.416100402204419
1.0,-1.5253742192558073,0.584535853411329,7.0,3.0,0.9463676739073894,1.0,3.0,-0.2400861966670477,0.0,4.820281565605037
0.0,-0.8022254032560181,-0.1929712463490221,3.0,2.0,-0.16233326141130494,1.0,4.0,0.4002857436522538,1.0,4.770684624465665
0.0,-0.3683361136561445,0.06619778690442844,9.0,3.0,0.6358948240894798,1.0,3.0,-0.8018767102098295,1.0,5.796057750765373
0.0,0.4994424655436026,-0.1929712463490221,3.0,2.0,0.129414210106074,2.0,6.0,0.7013297752307827,0.0,6.406879986069313
0.0,-1.3807444560558495,0.32536682015787843,8.0,3.0,0.7519555547094204,1.0,0.0,-0.8018767102098295,0.0,4.465908118654584
0.0,-1.0914849296559337,-0.1929712463490221,2.0,1.0,-1.9133793937197012,2.0,4.0,0.10024854829974053,1.0,0.6931471805599453
0.0,0.7887019919435182,1.9322148263292709,2.0,1.0,-1.4274783884452047,2.0,6.0,0.7013297752307827,0.0,4.3694478524670215
0.0,-1.0914849296559337,1.6212119864251298,1.0,1.0,-0.16233326141130494,2.0,0.0,-0.200795483278788,0.0,1.3862943611198906
0.0,-1.5253742192558073,1.31020914652099,10.0,4.0,0.129414210106074,2.0,5.0,-1.2519325032385995,1.0,3.610917912644224
0.0,1.3672210447433495,-1.4369826059655837,2.0,1.0,-0.3567453806092738,1.0,5.0,5.961042219933901,1.0,5.030437921392434
0.0,1.5118508079433075,-0.9704783461093728,12.0,1.0,-1.4071573651771463,1.0,3.0,-1.1019139055623428,1.0,3.5263605246161616
0.0,1.6564805711432653,0.11803159355511855,12.0,1.0,-1.3098220128577365,2.0,5.0,-1.2519325032385995,1.0,4.0943445622220995
0.0,-1.5253742192558073,0.9473724999661596,2.0,1.0,-1.1154098936597672,3.0,6.0,-0.8018767102098295,0.0,3.828641396489095
0.0,-0.5129658768561024,0.6363696600620191,7.0,3.0,1.4525897024499437,2.0,1.0,-0.2400861966670477,1.0,5.961005339623274
0.0,-0.946855166455976,1.6212119864251298,5.0,2.0,0.4211616816234529,2.0,2.0,0.4002857436522538,1.0,3.218875824868201
0.0,1.0779615183434341,-1.7479854458697242,6.0,2.0,1.4512526429232675,1.0,6.0,-0.500832678631301,0.0,5.8888779583328805
0.0,-1.670003982455765,0.3772006268085685,8.0,3.0,1.277161546993357,1.0,0.0,0.7013297752307827,0.0,5.0369526024136295
0.0,1.0779615183434341,1.051040113267539,10.0,4.0,0.129414210106074,3.0,1.0,-1.2519325032385995,1.0,5.48063892334199
0.0,-0.07907658725622882,1.5693781797744404,1.0,1.0,-1.6015694843751151,3.0,5.0,-1.1019139055623428,1.0,3.4339872044851463
0.0,-0.3683361136561445,-0.08930363304764187,6.0,2.0,0.6939251893994504,1.0,4.0,0.10024854829974053,1.0,5.880532986400699
0.0,-0.5129658768561024,1.051040113267539,10.0,4.0,0.129414210106074,2.0,3.0,-1.1019139055623428,1.0,6.687108607866515
0.0,-1.670003982455765,0.584535853411329,7.0,3.0,1.082749427795388,1.0,1.0,-1.2519325032385995,1.0,4.07753744390572
0.0,0.6440722287435604,-2.2663235123766245,4.0,2.0,0.7519555547094204,1.0,0.0,1.1523924044855678,0.0,6.1675164908883415
0.0,-1.2361146928558917,-0.08930363304764187,7.0,3.0,0.9463676739073894,2.0,5.0,-0.2400861966670477,1.0,2.302585092994046
0.0,-0.946855166455976,0.6363696600620191,1.0,1.0,-1.3098220128577365,2.0,6.0,-1.2519325032385995,0.0,0.6931471805599453
0.0,-1.3807444560558495,0.6363696600620191,11.0,4.0,-1.1734402589697377,1.0,5.0,-1.2519325032385995,1.0,1.791759469228055
0.0,1.6564805711432653,1.1028739199182296,9.0,3.0,1.082749427795388,1.0,3.0,-1.2519325032385995,1.0,5.017279836814924
0.0,1.2225912815433917,0.32536682015787843,5.0,2.0,0.7519555547094204,1.0,1.0,-0.8018767102098295,1.0,5.8200829303523625
0.0,-0.8022254032560181,1.6212119864251298,10.0,4.0,0.4008406583553947,2.0,3.0,-0.8018767102098295,1.0,5.181783550292085
0.0,1.0779615183434341,0.11803159355511855,6.0,2.0,1.0434444407859476,1.0,6.0,-0.200795483278788,0.0,5.579729825986222
0.0,-1.0914849296559337,0.32536682015787843,9.0,3.0,0.5965898370800399,2.0,6.0,1.452429599838081,0.0,1.9459101490553128
0.0,0.21018293914368688,-1.5406502192669635,7.0,3.0,2.151886790663791,1.0,0.0,0.4002857436522538,0.0,6.042632833682381
0.0,0.06555317594372903,-1.1259797660614432,9.0,4.0,0.7329715909680388,1.0,6.0,0.8513483729070389,0.0,6.52649485957079
0.0,-1.3807444560558495,-1.3851487993148934,2.0,1.0,-1.0573795283497969,2.0,0.0,0.7013297752307827,0.0,3.8918202981106265
0.0,-1.5253742192558073,1.6212119864251298,5.0,2.0,0.129414210106074,1.0,0.0,-0.8018767102098295,0.0,4.59511985013459
0.0,-0.22370635045618667,-0.400306472951782,8.0,3.0,1.607955420079325,1.0,4.0,0.10024854829974053,1.0,5.327876168789581
0.0,0.933331755143476,1.051040113267539,5.0,2.0,0.4211616816234529,3.0,1.0,-0.200795483278788,1.0,6.118097198041347
0.0,-0.07907658725622882,-0.34847266630109186,1.0,1.0,-1.0183331267812088,1.0,5.0,-0.500832678631301,1.0,4.934473933130692
0.0,1.5118508079433075,0.16986540020580868,12.0,1.0,-0.9209977744617986,1.0,5.0,-0.200795483278788,1.0,3.8712010109078916
0.0,-1.0914849296559337,0.8437048866647795,7.0,3.0,1.082749427795388,1.0,5.0,0.4002857436522538,1.0,2.4849066497880004
0.0,-1.2361146928558917,-0.34847266630109186,2.0,1.0,-1.1734402589697377,1.0,5.0,-1.2519325032385995,1.0,1.791759469228055
0.0,0.6440722287435604,-0.037469826396951775,8.0,3.0,1.5106200677599142,1.0,5.0,-1.1019139055623428,1.0,5.840641657373397
0.0,0.6440722287435604,-1.3333149926642034,8.0,3.0,1.2568405237252982,1.0,6.0,0.4002857436522538,0.0,6.464588303689961
0.0,-0.07907658725622882,-1.022312152760063,2.0,1.0,-1.7973186630997608,1.0,4.0,2.3545548583476505,1.0,4.174387269895637
0.0,-1.5253742192558073,-0.9186445394586829,4.0,2.0,0.032078857786663806,1.0,5.0,-1.2519325032385995,1.0,3.4657359027997265
0.0,1.3672210447433495,0.7918710800140895,5.0,2.0,0.6546202023900103,1.0,2.0,-0.8018767102098295,1.0,5.5683445037610975
0.0,-0.07907658725622882,1.051040113267539,5.0,2.0,0.3238263293040429,2.0,2.0,2.0535108267691227,1.0,4.875197323201151
0.0,0.3548127023436447,-1.177813572712133,11.0,4.0,-0.4538221474878325,2.0,5.0,2.804610651376421,1.0,5.572154032177764
0.0,1.2225912815433917,0.9992063066168492,10.0,4.0,-0.4538221474878325,1.0,0.0,-0.8018767102098295,0.0,4.762173934797756
0.0,1.6564805711432653,-0.037469826396951775,4.0,2.0,-0.3567453806092738,1.0,5.0,-1.2519325032385995,1.0,5.293304824724492
0.0,-1.2361146928558917,1.31020914652099,10.0,4.0,0.2267495624254843,2.0,2.0,-0.200795483278788,1.0,1.791759469228055
0.0,-0.8022254032560181,0.4808682401099487,5.0,2.0,-0.2594100282898636,1.0,1.0,0.4002857436522538,1.0,4.499809670330264
0.0,-0.6575956400560602,1.6212119864251298,9.0,4.0,0.5372224122433933,2.0,1.0,-0.2400861966670477,1.0,5.808142489980444
0.0,0.933331755143476,-0.24480505299971225,11.0,4.0,-0.3567453806092738,1.0,2.0,-1.1019139055623428,1.0,6.133398042996649
0.0,0.6440722287435604,-1.7479854458697242,4.0,2.0,0.129414210106074,1.0,5.0,0.4002857436522538,1.0,6.089044875446847
0.0,1.2225912815433917,-0.037469826396951775,6.0,2.0,1.3742383138719152,1.0,5.0,-1.1019139055623428,1.0,5.525452939131784
0.0,-0.8022254032560181,0.4808682401099487,3.0,1.0,-0.2594100282898636,1.0,4.0,-1.2519325032385995,1.0,4.770684624465665
0.0,1.2225912815433917,1.051040113267539,6.0,2.0,0.8099859200193905,1.0,0.0,-0.500832678631301,0.0,5.332718793265369
0.0,0.7887019919435182,-0.34847266630109186,10.0,4.0,0.6749412256580685,1.0,5.0,0.4002857436522538,1.0,6.335054251498059
0.0,-1.2361146928558917,1.051040113267539,9.0,4.0,0.5182384485020115,2.0,5.0,-0.8018767102098295,1.0,2.079441541679836
0.0,-0.3683361136561445,-0.4521402796024721,8.0,3.0,1.1407797931053578,1.0,4.0,-1.1019139055623428,1.0,5.823045895483018
0.0,-0.3683361136561445,1.2583753398703,4.0,2.0,-0.8049370438418583,3.0,2.0,2.804610651376421,1.0,3.8501476017100575
0.0,-1.5253742192558073,0.06619778690442844,9.0,4.0,0.4211616816234529,1.0,3.0,1.1523924044855678,1.0,3.4011973816621555
0.0,-0.5129658768561024,1.6212119864251298,3.0,1.0,-0.3567453806092738,2.0,6.0,-1.1019139055623428,0.0,5.389071729816501
0.0,1.5118508079433075,0.32536682015787843,8.0,3.0,0.849032321587979,2.0,4.0,0.10024854829974053,1.0,5.5606816310155285
0.0,-1.0914849296559337,0.01436398025373833,10.0,4.0,0.032078857786663806,2.0,0.0,1.452429599838081,0.0,3.0445224377234235
0.0,0.933331755143476,-0.5039740862531622,10.0,4.0,-0.7265856552638298,2.0,5.0,-0.500832678631301,1.0,5.910796644040527
0.0,1.6564805711432653,1.2583753398703,2.0,1.0,-1.3491269998671769,2.0,6.0,-0.8018767102098295,0.0,4.262679877041316
0.0,-0.5129658768561024,0.16986540020580868,3.0,2.0,-0.9209977744617986,1.0,5.0,-0.500832678631301,1.0,6.386879319362644
0.0,-0.8022254032560181,1.1547077265689196,3.0,1.0,-1.3098220128577365,2.0,3.0,-1.1019139055623428,1.0,3.912023005428147
0.0,-0.3683361136561445,0.3772006268085685,7.0,3.0,1.277161546993357,1.0,3.0,-1.2519325032385995,1.0,5.3471075307174685
0.0,1.0779615183434341,1.6212119864251298,12.0,4.0,-0.5511574998072427,3.0,0.0,-1.2519325032385995,0.0,4.812184355372417
0.0,-1.670003982455765,-0.08930363304764187,11.0,4.0,-1.1547148806692076,3.0,4.0,0.10024854829974053,1.0,2.772588722239781
0.0,-1.3807444560558495,0.16986540020580868,7.0,3.0,1.277161546993357,1.0,0.0,-1.2519325032385995,0.0,4.219507705176107
0.0,-1.2361146928558917,-0.5558078929038524,11.0,4.0,-1.0966845153592373,1.0,6.0,0.8513483729070389,0.0,2.19722457733622
0.0,0.7887019919435182,-1.5924840259176536,2.0,1.0,-0.3567453806092738,1.0,5.0,1.1523924044855678,1.0,6.1441856341256464
0.0,0.21018293914368688,1.5693781797744404,2.0,1.0,-0.8239210075832397,1.0,3.0,-0.500832678631301,1.0,4.330733340286331
0.0,-0.07907658725622882,-1.022312152760063,8.0,3.0,1.3932222776132974,1.0,3.0,-1.1019139055623428,1.0,4.859812404361672
0.0,0.933331755143476,0.584535853411329,6.0,2.0,1.082749427795388,1.0,0.0,-0.500832678631301,0.0,5.54907608489522
0.0,-1.2361146928558917,0.9473724999661596,11.0,4.0,-0.9399817382031804,1.0,6.0,-0.2400861966670477,0.0,2.8903717578961645
0.0,-1.5253742192558073,-0.34847266630109186,4.0,2.0,0.2267495624254843,2.0,0.0,-0.500832678631301,0.0,4.672828834461906
0.0,-1.2361146928558917,0.6363696600620191,12.0,4.0,-1.037058505081739,1.0,0.0,-0.2400861966670477,0.0,3.737669618283368
0.0,-0.946855166455976,-0.08930363304764187,6.0,3.0,1.0434444407859476,1.0,5.0,-1.1019139055623428,1.0,3.828641396489095
0.0,-1.670003982455765,1.36204295317168,7.0,3.0,0.7706809330099507,3.0,5.0,-1.2519325032385995,1.0,3.555348061489413
0.0,-1.2361146928558917,1.2583753398703,4.0,2.0,-0.7265856552638298,2.0,6.0,-0.500832678631301,0.0,2.7080502011022096
0.0,-0.07907658725622882,0.7918710800140895,6.0,2.0,0.5575434355114515,2.0,1.0,-1.1019139055623428,1.0,4.553876891600541
0.0,1.3672210447433495,0.3772006268085685,2.0,1.0,-1.3491269998671769,2.0,5.0,-0.500832678631301,1.0,3.7841896339182615
0.0,1.2225912815433917,0.9473724999661596,10.0,4.0,-1.0573795283497969,2.0,2.0,-0.200795483278788,1.0,4.4067192472642525
0.0,-0.07907658725622882,-0.08930363304764187,6.0,2.0,0.9463676739073894,2.0,4.0,0.8513483729070389,1.0,5.017279836814924
0.0,1.6564805711432653,-0.2966388596504023,11.0,4.0,-0.8239210075832397,1.0,4.0,-0.500832678631301,1.0,4.795790545596741
0.0,1.3672210447433495,-0.037469826396951775,10.0,4.0,-0.3567453806092738,1.0,4.0,-0.8018767102098295,1.0,5.564520407322693
0.0,-1.670003982455765,1.051040113267539,5.0,2.0,0.4211616816234529,1.0,2.0,0.4002857436522538,1.0,3.610917912644224
0.0,0.6440722287435604,0.2216992068564988,1.0,1.0,-0.16233326141130494,1.0,4.0,-0.200795483278788,1.0,5.641907070938113
0.0,-1.5253742192558073,-0.8668107328079927,4.0,2.0,-0.7265856552638298,1.0,5.0,-0.200795483278788,1.0,3.4339872044851463
0.0,0.7887019919435182,-0.5558078929038524,8.0,3.0,1.5686504330698843,1.0,5.0,0.7013297752307827,1.0,6.594413459749777
0.0,0.06555317594372903,-0.5039740862531622,11.0,4.0,-0.9603027614712384,2.0,3.0,0.7013297752307827,1.0,5.3612921657094255
0.0,0.06555317594372903,-0.1929712463490221,9.0,3.0,1.5106200677599142,1.0,5.0,-0.500832678631301,1.0,5.780743515792329
0.0,0.933331755143476,-0.34847266630109186,5.0,2.0,0.6749412256580685,1.0,5.0,-0.500832678631301,1.0,6.161207321695078
0.0,0.3548127023436447,-0.400306472951782,4.0,2.0,0.032078857786663806,2.0,1.0,-0.8018767102098295,1.0,5.389071729816501
0.0,0.7887019919435182,0.06619778690442844,3.0,2.0,0.2267495624254843,2.0,1.0,0.4002857436522538,1.0,5.609471795184961
0.0,-0.6575956400560602,0.11803159355511855,12.0,1.0,-1.0573795283497969,2.0,2.0,0.7013297752307827,1.0,4.394449154672439
0.0,-0.07907658725622882,-1.4369826059655837,6.0,3.0,1.2568405237252982,1.0,3.0,0.10024854829974053,1.0,5.14166355650266
0.0,-1.2361146928558917,1.31020914652099,3.0,1.0,-0.16233326141130494,1.0,1.0,-1.2519325032385995,1.0,1.0986122886681098
0.0,0.21018293914368688,-0.5558078929038524,8.0,3.0,1.5686504330698843,1.0,3.0,-0.500832678631301,1.0,5.638354669333745
0.0,0.06555317594372903,-1.5924840259176536,7.0,3.0,1.6456647621212357,1.0,6.0,-0.500832678631301,0.0,5.834810737062606
0.0,-1.2361146928558917,0.01436398025373833,9.0,4.0,-0.16233326141130494,1.0,1.0,-0.500832678631301,1.0,1.791759469228055
0.0,1.3672210447433495,-0.8668107328079927,4.0,2.0,-0.9413187977298568,1.0,2.0,3.1056546829549485,1.0,4.499809670330264
0.0,-1.670003982455765,0.16986540020580868,10.0,4.0,-0.4538221474878325,1.0,5.0,-1.1019139055623428,1.0,4.23410650459726
0.0,-0.3683361136561445,1.051040113267539,6.0,2.0,0.2267495624254843,2.0,1.0,0.10024854829974053,1.0,5.525452939131784
0.0,-1.0914849296559337,-1.022312152760063,4.0,2.0,-0.5511574998072427,1.0,4.0,0.7013297752307827,1.0,0.6931471805599453
0.0,-0.8022254032560181,-0.6594755062052325,1.0,1.0,-1.8743329921511127,1.0,6.0,-0.2400861966670477,0.0,1.791759469228055
0.0,0.6440722287435604,-0.6594755062052325,12.0,4.0,-0.3567453806092738,1.0,3.0,1.452429599838081,1.0,5.814130531825067
0.0,-0.6575956400560602,0.11803159355511855,12.0,4.0,-1.4274783884452047,1.0,4.0,1.452429599838081,1.0,5.6240175061873385
0.0,1.2225912815433917,1.36204295317168,9.0,3.0,0.6736041661313921,3.0,3.0,-1.2519325032385995,1.0,4.574710978503383
0.0,0.7887019919435182,-1.3333149926642034,2.0,1.0,-1.7582722615311723,1.0,0.0,2.0535108267691227,0.0,4.477336814478207
0.0,0.6440722287435604,-1.177813572712133,11.0,4.0,-0.5511574998072427,1.0,2.0,0.8513483729070389,1.0,5.739792912179233
0.0,0.4994424655436026,-1.903486865821794,1.0,1.0,0.2267495624254843,1.0,2.0,2.3545548583476505,1.0,5.181783550292085
0.0,0.7887019919435182,0.11803159355511855,5.0,2.0,0.6939251893994504,2.0,0.0,-0.8018767102098295,0.0,6.238324625039509
0.0,-1.5253742192558073,0.8437048866647795,6.0,2.0,1.082749427795388,1.0,6.0,-1.2519325032385995,0.0,4.356708826689592
0.0,0.4994424655436026,-1.3333149926642034,11.0,4.0,0.3238263293040429,1.0,1.0,-1.1019139055623428,1.0,5.14166355650266
0.0,-1.2361146928558917,-0.08930363304764187,1.0,1.0,-1.4258827434776769,1.0,4.0,-0.2400861966670477,1.0,1.6094379124341005
0.0,-1.2361146928558917,0.7400372733633993,10.0,4.0,-0.2594100282898636,1.0,1.0,-0.2400861966670477,1.0,2.079441541679836
0.0,-1.3807444560558495,-0.6076416995545424,1.0,1.0,-1.5042341320557049,1.0,4.0,-1.2519325032385995,1.0,1.6094379124341005
0.0,-1.0914849296559337,1.2583753398703,10.0,4.0,-0.5511574998072427,1.0,2.0,-0.8018767102098295,1.0,1.791759469228055
0.0,0.06555317594372903,-1.3333149926642034,4.0,2.0,0.3238263293040429,1.0,5.0,0.7013297752307827,1.0,5.41164605185504
0.0,-0.5129658768561024,0.5327020467606388,5.0,2.0,0.6546202023900103,1.0,4.0,-0.8018767102098295,1.0,6.541029999189902
0.0,0.933331755143476,1.051040113267539,9.0,3.0,0.6736041661313921,2.0,4.0,-1.1019139055623428,1.0,6.313548046277095
0.0,1.2225912815433917,0.5327020467606388,9.0,3.0,0.7519555547094204,1.0,5.0,-0.2400861966670477,1.0,5.2832037287379885
